user_id,city,age_group,user_type,orders_per_month,avg_order_value_inr,delivery_time_min,campaign_exposed,discount_used,zepto_pass_member,order_category,repeat_purchase
2287,Bangalore,18-24,Returning,5,334.64,9.6,Zepto Pass,1,0,Personal Care,1
2288,Chennai,25-34,Returning,3,416.01,7.28,Referral,1,1,Personal Care,1
2289,Chennai,25-34,New,6,569.04,11.55,Meme Marketing,0,0,Private Label,1
2290,Mumbai,18-24,Returning,4,641.02,10.28,Uncle Ji,1,1,Snacks,0
2291,Pune,18-24,Returning,5,491.17,10.58,Zepto Pass,1,0,Snacks,0
2292,Surat,35-44,New,6,349.32,7.77,Meme Marketing,1,1,Private Label,0
2293,Bangalore,18-24,Returning,7,423.91,9.1,Zepto Pass,0,1,Private Label,1
2294,Surat,25-34,New,1,408.19,7.24,Influencer,0,1,Household,0
2295,Surat,35-44,Returning,6,401.97,9.13,Meme Marketing,1,0,Personal Care,1
2296,Hyderabad,18-24,Returning,7,389.47,6.15,Festival Offer,0,0,Private Label,0
2297,Mumbai,18-24,New,6,304.15,10.39,Festival Offer,1,1,Grocery,1
2298,Bangalore,25-34,Returning,10,537.07,7.83,Referral,0,1,Household,1
2299,Bangalore,25-34,Returning,7,523.29,9.25,Zepto Pass,1,1,Personal Care,0
2300,Surat,25-34,Returning,10,422.78,9.53,Festival Offer,1,0,Household,1
2301,Mumbai,35-44,Returning,5,571.05,7.97,Festival Offer,1,0,Personal Care,1
2302,Chennai,18-24,Returning,15,490.93,7.6,Referral,1,0,Grocery,1
2303,Bangalore,25-34,Returning,5,286.03,8.62,Referral,0,0,Personal Care,1
2304,Chennai,25-34,Returning,8,377.47,10,Festival Offer,0,1,Household,0
2305,Mumbai,18-24,Returning,6,597.64,8.58,Zepto Pass,1,1,Personal Care,1
2306,Chennai,25-34,Returning,6,376.72,9.7,Zepto Pass,1,0,Household,0
2307,Delhi,18-24,Returning,10,336.8,9.99,Uncle Ji,1,1,Private Label,1
2308,Hyderabad,25-34,Returning,10,506.69,8.51,Uncle Ji,0,1,Grocery,0
2309,Jaipur,18-24,Returning,5,386.37,8.63,Meme Marketing,1,1,Household,0
2310,Bangalore,25-34,Returning,9,487.29,9.01,Meme Marketing,1,0,Snacks,0
2311,Pune,25-34,Returning,1,415.67,10.51,Meme Marketing,0,0,Snacks,1
2312,Hyderabad,35-44,New,7,324.4,8.29,Uncle Ji,1,1,Personal Care,1
2313,Jaipur,18-24,Returning,8,336.83,10.51,Referral,0,0,Private Label,1
2314,Chennai,25-34,Returning,7,217.71,9.18,Festival Offer,0,1,Private Label,1
2315,Bangalore,25-34,New,8,287.38,7.7,Influencer,0,1,Snacks,1
2316,Chennai,35-44,Returning,10,495.41,8.74,Influencer,0,1,Personal Care,0
2317,Delhi,25-34,Returning,6,564.69,7.12,Festival Offer,0,1,Private Label,0
2318,Mumbai,25-34,New,3,346.75,6.78,Zepto Pass,1,1,Private Label,1
2319,Bangalore,35-44,New,9,255,9.71,Uncle Ji,1,0,Personal Care,1
2320,Jaipur,35-44,New,4,556.54,10,Zepto Pass,1,0,Household,1
2321,Jaipur,25-34,Returning,3,560.09,8.75,Influencer,0,0,Snacks,0
2322,Delhi,25-34,New,4,506.76,8.87,Zepto Pass,1,0,Private Label,0
2323,Delhi,35-44,New,6,245.89,7.93,Uncle Ji,1,0,Household,1
2324,Surat,45+,Returning,5,481.81,9.05,Uncle Ji,1,0,Household,1
2325,Bangalore,35-44,New,10,486.19,11.77,Uncle Ji,0,0,Household,1
2326,Chennai,25-34,New,8,528.07,10.31,Influencer,1,0,Household,1
2327,Pune,18-24,New,6,438.12,8.69,Uncle Ji,0,1,Grocery,1
2328,Jaipur,25-34,Returning,11,329.98,8.56,Meme Marketing,1,1,Grocery,1
2329,Jaipur,35-44,Returning,8,371.46,8.24,Meme Marketing,0,1,Personal Care,1
2330,Delhi,25-34,Returning,5,561.25,6.68,Festival Offer,0,0,Snacks,1
2331,Hyderabad,25-34,Returning,3,465.55,8.08,Uncle Ji,1,0,Personal Care,0
2332,Delhi,35-44,Returning,7,263.03,9.81,Meme Marketing,1,0,Grocery,1
2333,Pune,25-34,Returning,4,624.78,7.4,Uncle Ji,1,0,Personal Care,0
2334,Chennai,35-44,New,4,558.67,8.38,Influencer,0,1,Personal Care,1
2335,Chennai,25-34,New,1,619.5,7.12,Meme Marketing,1,0,Household,0
2336,Hyderabad,25-34,Returning,8,556.12,9.98,Influencer,1,0,Private Label,0
2337,Jaipur,25-34,Returning,10,308.59,6.89,Meme Marketing,1,1,Grocery,1
2338,Delhi,35-44,New,7,459.6,9.69,Referral,1,1,Grocery,1
2339,Surat,18-24,Returning,3,492.42,10.34,Referral,1,1,Personal Care,0
2340,Chennai,18-24,New,10,258.68,8.31,Festival Offer,0,0,Private Label,1
2341,Pune,45+,Returning,4,279.31,7.77,Festival Offer,0,0,Personal Care,1
2342,Bangalore,18-24,Returning,10,509.21,9.51,Festival Offer,0,0,Snacks,0
2343,Mumbai,25-34,New,2,518.72,11.2,Influencer,1,1,Grocery,1
2344,Mumbai,25-34,Returning,9,704.19,10.81,Meme Marketing,1,1,Household,1
2345,Mumbai,25-34,New,4,388.75,8.69,Referral,1,0,Household,1
2346,Surat,25-34,Returning,6,218.05,7.48,Uncle Ji,0,0,Household,1
2347,Jaipur,18-24,New,9,401.86,8.45,Zepto Pass,1,1,Grocery,0
2348,Delhi,25-34,Returning,3,521.22,6.27,Referral,0,0,Grocery,0
2349,Hyderabad,25-34,New,8,376.31,7.97,Referral,1,1,Household,0
2350,Surat,25-34,Returning,5,432.21,9.48,Uncle Ji,0,1,Grocery,0
2351,Surat,18-24,Returning,6,342.95,8.25,Referral,1,0,Household,1
2352,Chennai,25-34,Returning,5,563.17,7.9,Referral,1,0,Snacks,1
2353,Bangalore,18-24,New,9,509.35,8.72,Referral,0,1,Snacks,0
2354,Surat,18-24,Returning,12,321.59,8.4,Festival Offer,0,0,Snacks,0
2355,Pune,18-24,New,7,357.37,9.93,Festival Offer,1,1,Personal Care,1
2356,Bangalore,18-24,New,2,338.46,6.81,Meme Marketing,0,0,Personal Care,0
2357,Pune,35-44,Returning,9,196.85,9.59,Festival Offer,1,0,Private Label,1
2358,Jaipur,18-24,New,5,328.56,8.73,Referral,1,1,Private Label,0
2359,Delhi,45+,New,9,207.26,9.45,Zepto Pass,0,0,Private Label,0
2360,Mumbai,45+,Returning,6,532.03,6.72,Festival Offer,1,0,Snacks,0
2361,Surat,25-34,Returning,7,541.55,10.12,Meme Marketing,1,0,Snacks,0
2362,Delhi,18-24,Returning,7,384.15,9.61,Meme Marketing,1,1,Snacks,1
2363,Jaipur,25-34,Returning,7,444.56,11.31,Influencer,1,1,Grocery,0
2364,Hyderabad,35-44,Returning,3,548.52,7.55,Referral,0,0,Grocery,0
2365,Hyderabad,25-34,New,5,514.05,7.92,Zepto Pass,1,1,Snacks,1
2366,Jaipur,18-24,Returning,6,660.56,6.12,Zepto Pass,1,0,Household,1
2367,Pune,25-34,Returning,11,451.13,7.56,Influencer,1,0,Private Label,1
2368,Chennai,35-44,Returning,5,594.32,10.95,Zepto Pass,0,1,Personal Care,0
2369,Chennai,35-44,New,1,431.41,9.24,Meme Marketing,0,1,Private Label,0
2370,Pune,18-24,Returning,4,405.66,7.71,Uncle Ji,0,0,Household,1
2371,Hyderabad,25-34,New,6,501.44,9,Meme Marketing,1,0,Grocery,1
2372,Hyderabad,18-24,New,7,486.26,8.71,Festival Offer,1,0,Snacks,1
2373,Surat,18-24,New,5,347.05,5.94,Uncle Ji,1,1,Grocery,0
2374,Hyderabad,35-44,Returning,5,321.12,6.21,Zepto Pass,0,0,Grocery,0
2375,Delhi,18-24,Returning,3,428.97,10.46,Referral,0,0,Household,1
2376,Hyderabad,18-24,Returning,3,193.19,9.9,Uncle Ji,0,0,Grocery,1
2377,Bangalore,18-24,Returning,5,383.1,6.57,Meme Marketing,1,0,Grocery,0
2378,Surat,35-44,New,9,302.12,8.61,Meme Marketing,1,1,Private Label,1
2379,Mumbai,35-44,New,8,350.84,7.73,Festival Offer,0,0,Private Label,0
2380,Hyderabad,25-34,New,5,326.55,10.43,Meme Marketing,1,0,Household,1
2381,Pune,35-44,Returning,3,512.15,9.47,Festival Offer,0,0,Snacks,1
2382,Mumbai,18-24,Returning,8,473.6,7.14,Meme Marketing,1,0,Private Label,1
2383,Delhi,25-34,Returning,8,426.35,8.98,Influencer,1,0,Grocery,1
2384,Pune,25-34,New,5,373.99,8.74,Zepto Pass,0,0,Personal Care,0
2385,Mumbai,18-24,New,4,544.16,8.74,Referral,0,0,Private Label,0
2386,Pune,25-34,New,7,528.08,8.03,Festival Offer,0,1,Personal Care,1
2387,Delhi,45+,Returning,8,406.66,8.84,Influencer,0,1,Snacks,0
2388,Surat,18-24,Returning,8,582.57,7.52,Zepto Pass,1,0,Grocery,1
2389,Bangalore,18-24,Returning,1,397.25,7.02,Festival Offer,1,0,Private Label,1
2390,Delhi,18-24,Returning,6,444.56,6.93,Uncle Ji,1,0,Snacks,0
2391,Delhi,18-24,Returning,5,351.09,7.23,Influencer,1,0,Household,1
2392,Pune,45+,Returning,8,372.81,9.43,Festival Offer,0,1,Snacks,0
2393,Surat,25-34,New,11,344.76,9.47,Influencer,0,1,Household,0
2394,Jaipur,25-34,Returning,9,502.51,10.99,Influencer,1,1,Household,1
2395,Chennai,35-44,Returning,10,465.15,8.46,Influencer,1,0,Private Label,1
2396,Hyderabad,18-24,New,4,293.67,9.85,Uncle Ji,1,1,Personal Care,0
2397,Hyderabad,25-34,Returning,3,487.97,8.87,Meme Marketing,1,0,Household,0
2398,Bangalore,25-34,Returning,5,635.15,9.25,Influencer,1,1,Grocery,1
2399,Bangalore,25-34,Returning,5,340.79,10.01,Zepto Pass,0,0,Private Label,0
2400,Hyderabad,45+,Returning,9,333.93,9.67,Meme Marketing,1,0,Household,1
2401,Chennai,35-44,Returning,7,420.97,8.96,Uncle Ji,1,0,Private Label,1
2402,Hyderabad,25-34,Returning,4,585.39,7.88,Referral,1,0,Grocery,0
2403,Jaipur,35-44,New,4,367.4,9.21,Uncle Ji,1,1,Private Label,1
2404,Chennai,18-24,New,4,641.02,10.85,Referral,0,1,Private Label,0
2405,Bangalore,18-24,New,11,293.15,9.06,Zepto Pass,0,1,Household,1
2406,Mumbai,18-24,New,5,442.57,8.21,Referral,1,1,Snacks,0
2407,Pune,25-34,Returning,5,215.85,10.03,Festival Offer,1,0,Private Label,0
2408,Jaipur,25-34,Returning,5,307.66,6.72,Influencer,1,0,Household,1
2409,Jaipur,25-34,New,4,394.39,8.26,Meme Marketing,1,0,Grocery,1
2410,Surat,45+,Returning,5,452.42,7.33,Festival Offer,1,1,Grocery,1
2411,Bangalore,25-34,New,5,568.89,8.62,Meme Marketing,0,0,Snacks,0
2412,Bangalore,25-34,New,6,336.08,10.67,Influencer,0,0,Grocery,1
2413,Delhi,18-24,New,9,470.48,9.76,Meme Marketing,0,0,Household,1
2414,Jaipur,18-24,Returning,3,259.31,6,Uncle Ji,0,1,Snacks,1
2415,Delhi,25-34,New,8,541.18,7.87,Influencer,1,1,Household,0
2416,Delhi,25-34,Returning,3,577.25,6.55,Influencer,0,0,Snacks,1
2417,Pune,35-44,Returning,8,544.5,10.39,Meme Marketing,0,1,Snacks,0
2418,Delhi,18-24,Returning,6,544.33,7.93,Festival Offer,0,0,Household,0
2419,Chennai,18-24,New,9,409.03,8.91,Referral,0,0,Snacks,1
2420,Hyderabad,25-34,New,7,453.21,8.99,Zepto Pass,1,1,Household,1
2421,Mumbai,18-24,New,5,408.36,9.11,Referral,0,0,Grocery,1
2422,Bangalore,18-24,Returning,2,414.54,4.46,Uncle Ji,1,0,Grocery,1
2423,Chennai,35-44,New,4,330.76,9.34,Influencer,0,1,Private Label,0
2424,Mumbai,18-24,Returning,4,453.8,7.98,Influencer,1,1,Personal Care,1
2425,Jaipur,25-34,Returning,2,470.14,10.07,Uncle Ji,1,1,Personal Care,1
2426,Jaipur,18-24,Returning,5,538.24,9.1,Zepto Pass,1,0,Grocery,1
2427,Jaipur,18-24,Returning,8,467.05,9.75,Influencer,1,0,Private Label,1
2428,Chennai,25-34,New,6,525.73,7.71,Referral,0,0,Personal Care,0
2429,Chennai,35-44,New,6,330.69,7.11,Uncle Ji,0,1,Household,1
2430,Bangalore,25-34,New,8,590.81,10.14,Influencer,0,0,Household,1
2431,Hyderabad,35-44,Returning,10,391.05,9.65,Referral,0,0,Snacks,1
2432,Surat,18-24,New,6,174.15,9.13,Uncle Ji,0,0,Personal Care,0
2433,Delhi,35-44,New,6,373.26,9.13,Uncle Ji,0,1,Household,1
2434,Jaipur,18-24,Returning,4,489.2,9.43,Uncle Ji,1,0,Personal Care,1
2435,Pune,25-34,New,11,429.86,6.86,Zepto Pass,1,0,Snacks,0
2436,Hyderabad,25-34,Returning,4,186.96,10.41,Uncle Ji,0,0,Grocery,1
2437,Pune,45+,Returning,6,445.82,8.57,Festival Offer,0,0,Private Label,0
2438,Bangalore,25-34,New,3,435.21,8.61,Meme Marketing,1,0,Snacks,1
2439,Bangalore,18-24,New,9,303.43,8.17,Meme Marketing,1,0,Snacks,1
2440,Bangalore,18-24,New,3,487.74,5.1,Uncle Ji,0,1,Snacks,1
2441,Mumbai,35-44,Returning,8,403.94,9.66,Influencer,0,0,Private Label,0
2442,Pune,25-34,Returning,14,185.87,7.3,Meme Marketing,1,0,Household,1
2443,Hyderabad,35-44,Returning,5,503.41,8.96,Referral,0,0,Personal Care,1
2444,Surat,18-24,Returning,5,440.98,7.57,Referral,1,1,Grocery,0
2445,Hyderabad,25-34,Returning,7,601.63,8.28,Influencer,0,0,Grocery,1
2446,Chennai,18-24,New,5,316.21,8.2,Referral,0,1,Private Label,1
2447,Chennai,45+,New,5,392.03,7.53,Festival Offer,1,1,Grocery,1
2448,Jaipur,25-34,Returning,4,547.92,8.46,Influencer,1,0,Private Label,1
2449,Surat,45+,New,11,310.13,8.08,Referral,1,0,Private Label,1
2450,Chennai,18-24,New,5,543.69,7.24,Uncle Ji,0,1,Personal Care,1
2451,Bangalore,25-34,Returning,10,546.82,10.56,Referral,0,1,Personal Care,1
2452,Hyderabad,25-34,Returning,9,457.65,7.6,Uncle Ji,1,1,Private Label,1
2453,Pune,25-34,Returning,8,400.18,9.64,Referral,0,1,Personal Care,1
2454,Bangalore,35-44,Returning,6,342.33,9.8,Referral,1,0,Household,1
2455,Mumbai,45+,New,4,333.47,10.19,Referral,1,1,Snacks,1
2456,Chennai,35-44,Returning,8,457.3,7.98,Uncle Ji,0,0,Grocery,1
2457,Bangalore,35-44,New,6,120,8.5,Referral,0,0,Grocery,1
2458,Bangalore,18-24,New,6,353.15,8.55,Referral,1,1,Grocery,1
2459,Mumbai,18-24,Returning,10,336.6,9.59,Festival Offer,1,0,Grocery,0
2460,Delhi,45+,New,5,301.43,8.44,Zepto Pass,1,0,Household,1
2461,Hyderabad,18-24,Returning,5,442.29,9.49,Uncle Ji,0,0,Household,1
2462,Pune,35-44,New,8,243.63,8.42,Festival Offer,1,0,Snacks,0
2463,Jaipur,35-44,Returning,4,564.34,10.48,Meme Marketing,0,1,Private Label,1
2464,Delhi,25-34,Returning,6,529.63,8.78,Influencer,0,0,Personal Care,0
2465,Chennai,45+,Returning,10,583.15,8.6,Zepto Pass,1,1,Snacks,1
2466,Bangalore,25-34,Returning,6,356.73,9.31,Festival Offer,1,0,Grocery,1
2467,Surat,25-34,New,4,444.94,11.25,Festival Offer,0,0,Personal Care,1
2468,Mumbai,18-24,Returning,11,518.78,7.89,Referral,1,0,Snacks,1
2469,Mumbai,25-34,Returning,5,404.3,10.36,Meme Marketing,1,0,Grocery,1
2470,Surat,18-24,New,9,352.01,7.57,Meme Marketing,0,0,Snacks,1
2471,Hyderabad,25-34,Returning,6,434.36,8.87,Referral,1,1,Grocery,1
2472,Delhi,35-44,Returning,5,395.4,7.61,Festival Offer,1,0,Grocery,1
2473,Jaipur,45+,New,10,291.52,8.24,Festival Offer,1,0,Household,1
2474,Hyderabad,18-24,Returning,2,134.35,7.78,Referral,1,0,Grocery,1
2475,Surat,25-34,New,7,309.17,9.85,Zepto Pass,1,0,Snacks,0
2476,Bangalore,45+,Returning,2,136.85,8.05,Uncle Ji,1,0,Personal Care,1
2477,Surat,18-24,New,3,315.6,9.6,Zepto Pass,0,1,Household,1
2478,Hyderabad,18-24,Returning,8,590.29,8.01,Uncle Ji,0,0,Personal Care,1
2479,Pune,18-24,Returning,7,198.18,8.79,Meme Marketing,1,0,Private Label,0
2480,Mumbai,25-34,Returning,9,473.87,10.99,Influencer,1,1,Personal Care,0
2481,Mumbai,18-24,Returning,5,566.72,7.68,Referral,0,0,Private Label,0
2482,Chennai,45+,Returning,7,231.28,7.71,Zepto Pass,0,0,Private Label,1
2483,Chennai,25-34,Returning,6,635.32,8.43,Meme Marketing,1,1,Household,1
2484,Surat,25-34,New,7,410.82,8.77,Zepto Pass,0,1,Personal Care,1
2485,Jaipur,18-24,Returning,8,582.98,9.73,Festival Offer,1,0,Grocery,1
2486,Bangalore,25-34,Returning,6,452.5,8.86,Uncle Ji,0,1,Household,1
2487,Pune,25-34,Returning,7,364.72,9.17,Referral,1,0,Household,1
2488,Delhi,35-44,Returning,9,120,7.07,Festival Offer,0,1,Grocery,1
2489,Hyderabad,35-44,Returning,7,286.22,9.25,Uncle Ji,1,1,Personal Care,0
2490,Jaipur,25-34,Returning,3,501.57,9.29,Festival Offer,1,0,Household,1
2491,Bangalore,45+,Returning,4,604.47,9.81,Uncle Ji,1,0,Private Label,0
2492,Chennai,35-44,New,9,251.44,8.31,Uncle Ji,0,0,Grocery,1
2493,Surat,35-44,Returning,8,412.84,8.79,Festival Offer,0,0,Snacks,1
2494,Hyderabad,18-24,Returning,7,366.48,9.86,Meme Marketing,0,0,Household,1
2495,Chennai,18-24,Returning,7,470.14,7.21,Referral,1,1,Private Label,1
2496,Surat,18-24,Returning,8,430.6,6.11,Influencer,1,0,Personal Care,1
2497,Hyderabad,25-34,New,5,375.4,7.14,Zepto Pass,0,0,Personal Care,1
2498,Delhi,25-34,Returning,5,496.69,7.84,Uncle Ji,1,1,Grocery,1
2499,Bangalore,25-34,Returning,3,337.02,10.41,Referral,1,1,Private Label,1
2500,Hyderabad,35-44,New,3,421.35,11.84,Zepto Pass,1,0,Grocery,1
